text,category,is_project
"1. Augmentation tarifaire Ass = augmentation annuelle. Ne convient pas au client, qui ne comprend pas cette évolution.
2. ADE sur prêts :
- M. et Mme travaillent chez CONFORAMA, qui est en plan de sauvegarde avec prévision de 1900 licenciements (clients non concernés). Ils sont en attente d'un retour sur la mise en place d'un PGE par la BNP. - En chômage partiel depuis le 17 mars 2020. 
Vu avec le client, les garanties des prêts ne couvrent pas cette situation.
3. Projet PINEL en cours de construction à Roissy en Brie, livraison en 2022. Devis NH à prévoir. ",Date,False
"1. Augmentation tarifaire Ass = augmentation annuelle. Ne convient pas au client, qui ne comprend pas cette évolution.
2. ADE sur prêts :
- M. et Mme travaillent chez CONFORAMA, qui est en plan de sauvegarde avec prévision de 1900 licenciements (clients non concernés). Ils sont en attente d'un retour sur la mise en place d'un PGE par la BNP. - En chômage partiel depuis le 17 mars 2020. 
Vu avec le client, les garanties des prêts ne couvrent pas cette situation.
3. Projet PINEL en cours de construction à Roissy en Brie, livraison en 2022. Devis NH à prévoir. ",Reclamation_Insatisfaction_client,False
"1. Augmentation tarifaire Ass = augmentation annuelle. Ne convient pas au client, qui ne comprend pas cette évolution.
2. ADE sur prêts :
- M. et Mme travaillent chez CONFORAMA, qui est en plan de sauvegarde avec prévision de 1900 licenciements (clients non concernés). Ils sont en attente d'un retour sur la mise en place d'un PGE par la BNP. - En chômage partiel depuis le 17 mars 2020. 
Vu avec le client, les garanties des prêts ne couvrent pas cette situation.
3. Projet PINEL en cours de construction à Roissy en Brie, livraison en 2022. Devis NH à prévoir. ",Credit_agri_pro,False
"1. Augmentation tarifaire Ass = augmentation annuelle. Ne convient pas au client, qui ne comprend pas cette évolution.
2. ADE sur prêts :
- M. et Mme travaillent chez CONFORAMA, qui est en plan de sauvegarde avec prévision de 1900 licenciements (clients non concernés). Ils sont en attente d'un retour sur la mise en place d'un PGE par la BNP. - En chômage partiel depuis le 17 mars 2020. 
Vu avec le client, les garanties des prêts ne couvrent pas cette situation.
3. Projet PINEL en cours de construction à Roissy en Brie, livraison en 2022. Devis NH à prévoir. ",Credit_habitat,True
"1. Augmentation tarifaire Ass = augmentation annuelle. Ne convient pas au client, qui ne comprend pas cette évolution.
2. ADE sur prêts :
- M. et Mme travaillent chez CONFORAMA, qui est en plan de sauvegarde avec prévision de 1900 licenciements (clients non concernés). Ils sont en attente d'un retour sur la mise en place d'un PGE par la BNP. - En chômage partiel depuis le 17 mars 2020. 
Vu avec le client, les garanties des prêts ne couvrent pas cette situation.
3. Projet PINEL en cours de construction à Roissy en Brie, livraison en 2022. Devis NH à prévoir. ",Assurance_de_Biens,True
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,Montant,False
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,Date,False
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,_pargne_terme,True
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,_pargne_terme,False
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,Point_d_attention_risques,False
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,Point_d_attention_risques,False
 Monsieur Madame vendent un appartement à Montpellier à la vente signature de l'acte prévu pour fin aout 2020 pour un  montant 160 000 €   // projet d'épargne en parts sociales et assurance vie assez fébrile pour multisupport   car refuse le risque et la perte de capital pour la partie UC /Propo GOB pour le couple.,Assurance_de_Personnes,True
"  Mr s'est laissé déborder par les utilisations de cb. Vu avec lui, maintenant la cb est en plafond risque, et engagement de retour à un fonctionnement positif fin mai au plus tard. Convenu également : suivi régulier  avec appels pour rendre compte de la situation. Quand le retour en positif sera fait, nous laisserons la cb en plafond risque jusqu'en fin d'année pour consolider la conduite.",Point_d_attention_risques,False
"  Mr s'est laissé déborder par les utilisations de cb. Vu avec lui, maintenant la cb est en plafond risque, et engagement de retour à un fonctionnement positif fin mai au plus tard. Convenu également : suivi régulier  avec appels pour rendre compte de la situation. Quand le retour en positif sera fait, nous laisserons la cb en plafond risque jusqu'en fin d'année pour consolider la conduite.",Date,False
"  Mr s'est laissé déborder par les utilisations de cb. Vu avec lui, maintenant la cb est en plafond risque, et engagement de retour à un fonctionnement positif fin mai au plus tard. Convenu également : suivi régulier  avec appels pour rendre compte de la situation. Quand le retour en positif sera fait, nous laisserons la cb en plafond risque jusqu'en fin d'année pour consolider la conduite.",Date,False
"  Mr s'est laissé déborder par les utilisations de cb. Vu avec lui, maintenant la cb est en plafond risque, et engagement de retour à un fonctionnement positif fin mai au plus tard. Convenu également : suivi régulier  avec appels pour rendre compte de la situation. Quand le retour en positif sera fait, nous laisserons la cb en plafond risque jusqu'en fin d'année pour consolider la conduite.",BAQ_Services_Bancaires,False
"  Mr s'est laissé déborder par les utilisations de cb. Vu avec lui, maintenant la cb est en plafond risque, et engagement de retour à un fonctionnement positif fin mai au plus tard. Convenu également : suivi régulier  avec appels pour rendre compte de la situation. Quand le retour en positif sera fait, nous laisserons la cb en plafond risque jusqu'en fin d'année pour consolider la conduite.",BAQ_Services_Bancaires,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",Date,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",Date,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",_pargne_terme,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",Credit_conso,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",_pargne_terme,True
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",Point_d_attention_risques,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",Credit_habitat,False
"  La cliente est venue me rencontrer ce jour. Elle est marié et est cliente caisse d'epargne. Elle a deux prets locatifs chez eux , ainsi que toute son epargne et son per. Je lui ai proposé de faire de l'epargne avec nous, elle m'a dit qu'une fois son pret conso terminé chez nous elle utiliserai cette somme pour faire de l'epargne CA. Je lui ai proposé un PEL du coup. Elle a un troisieme projet locatif et viendra nous solliciter pour une proposition. Monsieur ne souhaite pas travailler avec le CA il en est parti en 2004, et leur compte pro ( garage) est egalement à la caisse d'epargne. ",Entree_en_relation_Conquetes,False
docs pac black friday envoyés aux clients pour signature,Date,False
docs pac black friday envoyés aux clients pour signature,Credit_conso,False
docs pac black friday envoyés aux clients pour signature,Credit_conso,True
"Madame travaille au mac do de nimes 100h par mois. en cdi depuis 2012. salaires mensuels 1000e/mois (papa en epahd à thiers). frais dernier trim suite pb papa.  locataire 600€/mois avec époux fonctionnaire (restauration). sur le compte de madame mutuelle groupe pour couple, téléphone ... pas d enfant. M CLIENT CAISSE EPARGNE. dans le sud depuis 10 ans . ",Montant,False
"Madame travaille au mac do de nimes 100h par mois. en cdi depuis 2012. salaires mensuels 1000e/mois (papa en epahd à thiers). frais dernier trim suite pb papa.  locataire 600€/mois avec époux fonctionnaire (restauration). sur le compte de madame mutuelle groupe pour couple, téléphone ... pas d enfant. M CLIENT CAISSE EPARGNE. dans le sud depuis 10 ans . ",Montant,False
"Madame travaille au mac do de nimes 100h par mois. en cdi depuis 2012. salaires mensuels 1000e/mois (papa en epahd à thiers). frais dernier trim suite pb papa.  locataire 600€/mois avec époux fonctionnaire (restauration). sur le compte de madame mutuelle groupe pour couple, téléphone ... pas d enfant. M CLIENT CAISSE EPARGNE. dans le sud depuis 10 ans . ",Date,False
"Madame travaille au mac do de nimes 100h par mois. en cdi depuis 2012. salaires mensuels 1000e/mois (papa en epahd à thiers). frais dernier trim suite pb papa.  locataire 600€/mois avec époux fonctionnaire (restauration). sur le compte de madame mutuelle groupe pour couple, téléphone ... pas d enfant. M CLIENT CAISSE EPARGNE. dans le sud depuis 10 ans . ",Assurance_de_Personnes,False
" client non présent sur le territoire habite en Bretagne et a un projet  habitation en fin 2019 début 2020. Redescend parfois en creuse chez ses parents à Fleurat.
",Date,False
" client non présent sur le territoire habite en Bretagne et a un projet  habitation en fin 2019 début 2020. Redescend parfois en creuse chez ses parents à Fleurat.
",Date,False
" client non présent sur le territoire habite en Bretagne et a un projet  habitation en fin 2019 début 2020. Redescend parfois en creuse chez ses parents à Fleurat.
",Credit_habitat,True
  MME ANCIENNE EMPLOYEE DE LA MUTUELLE.,Assurance_de_Personnes,False
  MME ANCIENNE EMPLOYEE DE LA MUTUELLE.,Assurance_de_Personnes,False
"Projet achat RP: vit au dessus de la maman de mr. apport + pret à prévoir
attente vente maison du papa: apport sur projet achat  vente prevue 05/2020.

Vesement ass vie avec UC + 30% OK à venir: montant à definir
PEL à ech 10/10/2020: plafond atteint: vers des 100€ à repartir sur autre placement

",Montant,False
"Projet achat RP: vit au dessus de la maman de mr. apport + pret à prévoir
attente vente maison du papa: apport sur projet achat  vente prevue 05/2020.

Vesement ass vie avec UC + 30% OK à venir: montant à definir
PEL à ech 10/10/2020: plafond atteint: vers des 100€ à repartir sur autre placement

",Date,False
"Projet achat RP: vit au dessus de la maman de mr. apport + pret à prévoir
attente vente maison du papa: apport sur projet achat  vente prevue 05/2020.

Vesement ass vie avec UC + 30% OK à venir: montant à definir
PEL à ech 10/10/2020: plafond atteint: vers des 100€ à repartir sur autre placement

",Date,False
"Projet achat RP: vit au dessus de la maman de mr. apport + pret à prévoir
attente vente maison du papa: apport sur projet achat  vente prevue 05/2020.

Vesement ass vie avec UC + 30% OK à venir: montant à definir
PEL à ech 10/10/2020: plafond atteint: vers des 100€ à repartir sur autre placement

",Credit_habitat,True
"Projet achat RP: vit au dessus de la maman de mr. apport + pret à prévoir
attente vente maison du papa: apport sur projet achat  vente prevue 05/2020.

Vesement ass vie avec UC + 30% OK à venir: montant à definir
PEL à ech 10/10/2020: plafond atteint: vers des 100€ à repartir sur autre placement

",_pargne_terme,True
"Projet achat RP: vit au dessus de la maman de mr. apport + pret à prévoir
attente vente maison du papa: apport sur projet achat  vente prevue 05/2020.

Vesement ass vie avec UC + 30% OK à venir: montant à definir
PEL à ech 10/10/2020: plafond atteint: vers des 100€ à repartir sur autre placement

",_pargne_terme,True
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,Montant,False
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,Montant,False
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,BAQ_Services_Bancaires,False
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,BAQ_Services_Bancaires,False
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,Montant,False
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,Montant,False
propo supprimer relevé quizaine et auto découvert. On passe de 7.78€/ mois à 6.30€ sans le module. Attente retour client ,BAQ_Services_Bancaires,False
 monsieur tribout travaille sur Paris en bureau d'études dans le bâtiment il avait plusieurs questions sur la taxation sur son épargne information envoyer par mail également informations sur l'assurance vie et projets futurs à moyen terme d'un achat immobilier pas forcément dans la région parisienne information envoyer sur le dispositif denormandie,_pargne_terme,True
 monsieur tribout travaille sur Paris en bureau d'études dans le bâtiment il avait plusieurs questions sur la taxation sur son épargne information envoyer par mail également informations sur l'assurance vie et projets futurs à moyen terme d'un achat immobilier pas forcément dans la région parisienne information envoyer sur le dispositif denormandie,Credit_habitat,True
 monsieur tribout travaille sur Paris en bureau d'études dans le bâtiment il avait plusieurs questions sur la taxation sur son épargne information envoyer par mail également informations sur l'assurance vie et projets futurs à moyen terme d'un achat immobilier pas forcément dans la région parisienne information envoyer sur le dispositif denormandie,_pargne_terme,False
 monsieur tribout travaille sur Paris en bureau d'études dans le bâtiment il avait plusieurs questions sur la taxation sur son épargne information envoyer par mail également informations sur l'assurance vie et projets futurs à moyen terme d'un achat immobilier pas forcément dans la région parisienne information envoyer sur le dispositif denormandie,Credit_habitat,False
 monsieur tribout travaille sur Paris en bureau d'études dans le bâtiment il avait plusieurs questions sur la taxation sur son épargne information envoyer par mail également informations sur l'assurance vie et projets futurs à moyen terme d'un achat immobilier pas forcément dans la région parisienne information envoyer sur le dispositif denormandie,Date,False
"Mme travaille dans le milieu médical / petite enfance  (salariée et libérale).
Elle souhaite faire une option souplesse en septembre. Doit recevoir une succession et envisage un remboursement partiel également. Souhaite un nouveau rdv en septembre. 
Epargne MT LT abordé (PEL/ ASV), réfléchit pour l'ouverture d'une enveloppe asv. 


",Date,False
"Mme travaille dans le milieu médical / petite enfance  (salariée et libérale).
Elle souhaite faire une option souplesse en septembre. Doit recevoir une succession et envisage un remboursement partiel également. Souhaite un nouveau rdv en septembre. 
Epargne MT LT abordé (PEL/ ASV), réfléchit pour l'ouverture d'une enveloppe asv. 


",Date,False
"Mme travaille dans le milieu médical / petite enfance  (salariée et libérale).
Elle souhaite faire une option souplesse en septembre. Doit recevoir une succession et envisage un remboursement partiel également. Souhaite un nouveau rdv en septembre. 
Epargne MT LT abordé (PEL/ ASV), réfléchit pour l'ouverture d'une enveloppe asv. 


",Credit_habitat,True
"Mme travaille dans le milieu médical / petite enfance  (salariée et libérale).
Elle souhaite faire une option souplesse en septembre. Doit recevoir une succession et envisage un remboursement partiel également. Souhaite un nouveau rdv en septembre. 
Epargne MT LT abordé (PEL/ ASV), réfléchit pour l'ouverture d'une enveloppe asv. 


",_pargne_terme,True
"Mme travaille dans le milieu médical / petite enfance  (salariée et libérale).
Elle souhaite faire une option souplesse en septembre. Doit recevoir une succession et envisage un remboursement partiel également. Souhaite un nouveau rdv en septembre. 
Epargne MT LT abordé (PEL/ ASV), réfléchit pour l'ouverture d'une enveloppe asv. 


",_pargne_terme,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",Bilan_suivi_relationnel,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",_pargne_terme,True
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",_pargne_terme,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",Assurance_de_Biens,True
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",Non_specifie_Credit_Assurance_Epargne_,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",Bilan_suivi_relationnel,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",_pargne_terme,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",_pargne_terme,False
"Mme souhaite se constituer une forte épargne de précaution car elle ne connaît pas encore avec certitude son avenir professionnel. 

Propositions de parts sociales et d'assurance vie acceptées car elle est sensible à la valorisation de son capital et au sociétariat. 


Son travail actuel prendra fin dans 2 mois et elle a pour projet d'en trouver un autre. Elle n'a pas d'autres projets pour l'instant que l'épargne. 


Un rdv est pris pour faire une étude comparative pour son A4. ",Assurance_de_Biens,False
"Mail client ce jour concernant plafond carte - sa nvelle carte lui a été envoyé le 17/01, elle ne devrait pas tarder à la recevoir",Date,False
"Mail client ce jour concernant plafond carte - sa nvelle carte lui a été envoyé le 17/01, elle ne devrait pas tarder à la recevoir",Date,False
"Mail client ce jour concernant plafond carte - sa nvelle carte lui a été envoyé le 17/01, elle ne devrait pas tarder à la recevoir",Date,False
"Mail client ce jour concernant plafond carte - sa nvelle carte lui a été envoyé le 17/01, elle ne devrait pas tarder à la recevoir",BAQ_Services_Bancaires,False
"appel client prio /  souhaite  contacts par mails ou tel /
 sur la sci thomar , vendre peut être un appartement  , a voir pour remboursement partiel du pret ",Bilan_suivi_relationnel,False
"Entretien tel + digital pour information sur mesures de soutien
mise en place report d'échéances 3 mois pour le moment. Reste en attente de l'évolution de la situation, avant d'envisager d'autres mesures (accompagnement trésorerie via prêt CT ou autre)",Bilan_suivi_relationnel,False
"Entretien tel + digital pour information sur mesures de soutien
mise en place report d'échéances 3 mois pour le moment. Reste en attente de l'évolution de la situation, avant d'envisager d'autres mesures (accompagnement trésorerie via prêt CT ou autre)",Credit_agri_pro,False
"Calcul d'enveloppe fait ce jour. 
Projet d'acquisition + travaux.
Acquisition = 59000€ hors frais de notaire
Travaux = 60000€ estimation
Pas d'apport.
130m2 habitable sur la commune de Saint Gervais sous Meymont

Souhaite une mensualité de 500€ max sans assurance sur 25 ans.

Simulation faîte sur 20 et 25 ans pour 120 000€ au taux de 1.60% et 1.30%. Mensualité hors assurances de 485€ et 468€.

Client en CDI depuis décembre 2019.
Mr travail dans le batiment à 1300€ net par mois.
Mme Aide à domicile à 1000€ net par mois.

Possibilité d'augmentation pour Mr dans les mois à venir.

Mme reçoit une pension alimentaire de 150€ et Mr donne une pension alimentaire pour ses deux filles à Montpellier de 250€.

Leasing en cours pour la voiture de Mme de 140€ sur 2 ans encore.

Capacité d'épargne pour chacun estimé à 300€ donc 600€ à deux.

Un enfant à charge de 5 ans à la maison.  ",Montant,False
"Calcul d'enveloppe fait ce jour. 
Projet d'acquisition + travaux.
Acquisition = 59000€ hors frais de notaire
Travaux = 60000€ estimation
Pas d'apport.
130m2 habitable sur la commune de Saint Gervais sous Meymont

Souhaite une mensualité de 500€ max sans assurance sur 25 ans.

Simulation faîte sur 20 et 25 ans pour 120 000€ au taux de 1.60% et 1.30%. Mensualité hors assurances de 485€ et 468€.

Client en CDI depuis décembre 2019.
Mr travail dans le batiment à 1300€ net par mois.
Mme Aide à domicile à 1000€ net par mois.

Possibilité d'augmentation pour Mr dans les mois à venir.

Mme reçoit une pension alimentaire de 150€ et Mr donne une pension alimentaire pour ses deux filles à Montpellier de 250€.

Leasing en cours pour la voiture de Mme de 140€ sur 2 ans encore.

Capacité d'épargne pour chacun estimé à 300€ donc 600€ à deux.

Un enfant à charge de 5 ans à la maison.  ",Montant,False
"Calcul d'enveloppe fait ce jour. 
Projet d'acquisition + travaux.
Acquisition = 59000€ hors frais de notaire
Travaux = 60000€ estimation
Pas d'apport.
130m2 habitable sur la commune de Saint Gervais sous Meymont

Souhaite une mensualité de 500€ max sans assurance sur 25 ans.

Simulation faîte sur 20 et 25 ans pour 120 000€ au taux de 1.60% et 1.30%. Mensualité hors assurances de 485€ et 468€.

Client en CDI depuis décembre 2019.
Mr travail dans le batiment à 1300€ net par mois.
Mme Aide à domicile à 1000€ net par mois.

Possibilité d'augmentation pour Mr dans les mois à venir.

Mme reçoit une pension alimentaire de 150€ et Mr donne une pension alimentaire pour ses deux filles à Montpellier de 250€.

Leasing en cours pour la voiture de Mme de 140€ sur 2 ans encore.

Capacité d'épargne pour chacun estimé à 300€ donc 600€ à deux.

Un enfant à charge de 5 ans à la maison.  ",Montant,False
"Calcul d'enveloppe fait ce jour. 
Projet d'acquisition + travaux.
Acquisition = 59000€ hors frais de notaire
Travaux = 60000€ estimation
Pas d'apport.
130m2 habitable sur la commune de Saint Gervais sous Meymont

Souhaite une mensualité de 500€ max sans assurance sur 25 ans.

Simulation faîte sur 20 et 25 ans pour 120 000€ au taux de 1.60% et 1.30%. Mensualité hors assurances de 485€ et 468€.

Client en CDI depuis décembre 2019.
Mr travail dans le batiment à 1300€ net par mois.
Mme Aide à domicile à 1000€ net par mois.

Possibilité d'augmentation pour Mr dans les mois à venir.

Mme reçoit une pension alimentaire de 150€ et Mr donne une pension alimentaire pour ses deux filles à Montpellier de 250€.

Leasing en cours pour la voiture de Mme de 140€ sur 2 ans encore.

Capacité d'épargne pour chacun estimé à 300€ donc 600€ à deux.

Un enfant à charge de 5 ans à la maison.  ",Montant,False
"Calcul d'enveloppe fait ce jour. 
Projet d'acquisition + travaux.
Acquisition = 59000€ hors frais de notaire
Travaux = 60000€ estimation
Pas d'apport.
130m2 habitable sur la commune de Saint Gervais sous Meymont

Souhaite une mensualité de 500€ max sans assurance sur 25 ans.

Simulation faîte sur 20 et 25 ans pour 120 000€ au taux de 1.60% et 1.30%. Mensualité hors assurances de 485€ et 468€.

Client en CDI depuis décembre 2019.
Mr travail dans le batiment à 1300€ net par mois.
Mme Aide à domicile à 1000€ net par mois.

Possibilité d'augmentation pour Mr dans les mois à venir.

Mme reçoit une pension alimentaire de 150€ et Mr donne une pension alimentaire pour ses deux filles à Montpellier de 250€.

Leasing en cours pour la voiture de Mme de 140€ sur 2 ans encore.

Capacité d'épargne pour chacun estimé à 300€ donc 600€ à deux.

Un enfant à charge de 5 ans à la maison.  ",Montant,False
